text,label
"Raat bhar jaag ke ML padha but still nothing is going in my head, feeling depressed.",2
"Raat bhar jaag ke AWS padha but still nothing is going in my head, feeling dead inside.",2
"AWS deploy successfully ho gaya project, no tension at all, totally sorted.",0
"Mera AI ka lab file done hai, I am fully relaxed.",0
"Week mein 2 end-sem exam hain, schedule thoda tight hai aur main stressed hoon.",1
"Week mein 2 JEE hain, schedule thoda tight hai aur main anxious hoon.",1
"Ghar wale ki expectations ne anxiety badha di hai, placement ka stress mujhe having panic attacks bana raha hai.",2
"Doston ke sath padhai karke happy lag raha hai, Java easy lagne laga.",0
"Mera dimag phat jayega, AWS mein kuch samajh nahi aa raha, completely crying constantly.",2
"Life barbaad lag rahi hai, Physics mein fail hone wala hoon, hopeless.",2
"Bhai AI ki prep ekdum balanced chal rahi hai, sab on track hai.",0
"Life barbaad lag rahi hai, Chemistry mein fail hone wala hoon, dead inside.",2
"Kal ke final project review ke liye I am set, syllabus cover ho gaya.",0
"mock test complete nahi ho pa raha, roz raat ko I am breaking down.",2
"Internal marks thode kam hain, confused feel ho raha final NEET ke liye.",1
"mock test abhi tak pending hai, feeling confused about the deadline.",1
"Anxiety itni hai ki khana bhi nahi khaya 2 din se, AI ki wajah se.",2
"JEE clear nahi hua toh kya karunga, feeling totally hopeless and lost.",2
"Dost aage nikal gaye aur main yahan stuck hoon AWS mein, feeling severely anxious.",2
"Doston ki preparation mujhse zyada hai SQL mein, getting anxious.",1
"Dost aage nikal gaye aur main yahan stuck hoon Physics mein, feeling having panic attacks.",2
Placement prep aur college code debugging manage karne mein thoda pressured feel hota hai.,1
"project complete nahi ho pa raha, roz raat ko I am numb.",2
"Doston ke sath padhai karke chill lag raha hai, Cloud architecture easy lagne laga.",0
"Spring Boot project mein ek annoying bug hai, raat tak fix karna padega, feeling confused.",1
"Thodi tension hai college exam ki, overwhelmed lag raha hai.",1
Mummy ki expectations ki wajah se thoda overwhelmed lagta hai future ko leke.,1
"Parents ki expectations ne anxiety badha di hai, placement ka stress mujhe suffocating bana raha hai.",2
"Week mein 2 college exam hain, schedule thoda tight hai aur main tense hoon.",1
"Week mein 2 board exam hain, schedule thoda tight hai aur main thoda nervous hoon.",1
"backend integration time pe submit kar diya, ab I am completely happy.",0
"Mummy ki expectations ne anxiety badha di hai, placement ka stress mujhe breaking down bana raha hai.",2
"Dost aage nikal gaye aur main yahan stuck hoon Data Analytics mein, feeling dead inside.",2
"Mera Physics ka assignment done hai, I am fully on track.",0
"assignment abhi tak pending hai, feeling pressured about the deadline.",1
"DSA AWS deployment mein ek annoying bug hai, raat tak fix karna padega, feeling anxious.",1
"Dost aage nikal gaye aur main yahan stuck hoon Python mein, feeling dead inside.",2
"Kal ke NEET ke liye I am confident, syllabus cover ho gaya.",0
"3 din se soye nahi hain, aankhein band nahi ho rahi tension se, kal technical interview hai.",2
"Relatives ki expectations ne anxiety badha di hai, placement ka stress mujhe suffocating bana raha hai.",2
"Time management mast chal raha hai, happy feel kar raha hoon about experiment.",0
"Raat bhar jaag ke Microservices padha but still nothing is going in my head, feeling hopeless.",2
"ML model training mein ek annoying bug hai, raat tak fix karna padega, feeling confused.",1
"Doston ke sath padhai karke relaxed lag raha hai, Physics easy lagne laga.",0
"AWS deploy successfully ho gaya project, no tension at all, totally chill.",0
"Mera Cloud architecture ka mock test done hai, I am fully peaceful.",0
"practical record complete nahi ho pa raha, roz raat ko I am depressed.",2
"AWS deployment time pe submit kar diya, ab I am completely peaceful.",0
"Life barbaad lag rahi hai, Java mein fail hone wala hoon, blank.",2
"Doston ki preparation mujhse zyada hai Spring Boot mein, getting anxious.",1
"viva clear nahi hua toh kya karunga, feeling totally blank and lost.",2
"Sleep schedule aur study dono manage ho raha hai, life relaxed hai.",0
"Doston ki preparation mujhse zyada hai Chemistry mein, getting tense.",1
"board exam clear nahi hua toh kya karunga, feeling totally depressed and lost.",2
"project abhi tak pending hai, feeling tense about the deadline.",1
"Mera DBMS ka practical record done hai, I am fully balanced.",0
"board exam achha gaya, relaxed feel ho raha hai aaj.",0
"practical record abhi tak pending hai, feeling worried about the deadline.",1
"Week mein 2 internship review hain, schedule thoda tight hai aur main pressured hoon.",1
"Raat bhar jaag ke Microservices padha but still nothing is going in my head, feeling dead inside.",2
"assignment abhi tak pending hai, feeling worried about the deadline.",1
"final project review clear nahi hua toh kya karunga, feeling totally hopeless and lost.",2
"Raat bhar jaag ke Microservices padha but still nothing is going in my head, feeling depressed.",2
"Mera Spring Boot ka project done hai, I am fully balanced.",0
"Time management mast chal raha hai, chill feel kar raha hoon about practical record.",0
"model training complete nahi ho pa raha, roz raat ko I am suffocating.",2
"Kal ke internship review ke liye I am chill, syllabus cover ho gaya.",0
"mid-sem clear nahi hua toh kya karunga, feeling totally crying constantly and lost.",2
Placement prep aur college backend integration manage karne mein thoda confused feel hota hai.,1
"Kisi se baat karne ka mann nahi kar raha, itna stress hai ki suffocating ho chuka hoon.",2
"Kal ke end-sem exam ke liye I am sorted, syllabus cover ho gaya.",0
"Kal ke job simulation ke liye I am set, syllabus cover ho gaya.",0
"Aaj ka din productive tha, Data Analytics padha aur ab set hai.",0
"Raat bhar jaag ke Physics padha but still nothing is going in my head, feeling hopeless.",2
"Raat bhar jaag ke Python padha but still nothing is going in my head, feeling depressed.",2
"Ghar wale bhi support kar rahe hain, I feel on track about my career.",0
"Mera dimag phat jayega, AI mein kuch samajh nahi aa raha, completely depressed.",2
"Thodi tension hai final project review ki, confused lag raha hai.",1
"Mummy bhi support kar rahe hain, I feel on track about my career.",0
"Raat bhar jaag ke Physics padha but still nothing is going in my head, feeling numb.",2
"Thodi tension hai internship review ki, thoda nervous lag raha hai.",1
"Relatives bhi support kar rahe hain, I feel peaceful about my career.",0
"Relatives ki expectations ne anxiety badha di hai, placement ka stress mujhe numb bana raha hai.",2
"project complete nahi ho pa raha, roz raat ko I am breaking down.",2
"Bhai AWS ki prep ekdum on track chal rahi hai, sab on track hai.",0
"lab file abhi tak pending hai, feeling stressed about the deadline.",1
"Dost aage nikal gaye aur main yahan stuck hoon Chemistry mein, feeling severely anxious.",2
"Doston ke sath padhai karke chill lag raha hai, Microservices easy lagne laga.",0
"Mera dimag phat jayega, Spring Boot mein kuch samajh nahi aa raha, completely having panic attacks.",2
"Bhai AI ki prep ekdum confident chal rahi hai, sab on track hai.",0
Chemistry samajh aa raha hai but hackathon ke time pe tense ho jata hoon.,1
"Time management mast chal raha hai, confident feel kar raha hoon about model training.",0
"DBMS lab file mein ek annoying bug hai, raat tak fix karna padega, feeling confused.",1
"AWS experiment mein ek annoying bug hai, raat tak fix karna padega, feeling pressured.",1
"Bhai Microservices ki prep ekdum confident chal rahi hai, sab on track hai.",0
"Results clear hain, marks acche aaye in Data Analytics, feeling confident.",0
Results anxiety hai thodi but I think Data Analytics wala paper theek gaya hai.,1
"Mera dimag phat jayega, ML mein kuch samajh nahi aa raha, completely dead inside.",2
Mummy ki expectations ki wajah se thoda pressured lagta hai future ko leke.,1
"Physics ka error resolve ho gaya, code successfully chal raha hai.",0
"Relatives ki expectations ne anxiety badha di hai, placement ka stress mujhe breaking down bana raha hai.",2
Thoda nervous hoon job simulation ke liye but preparation basically okay hai.,1
"college exam achha gaya, relaxed feel ho raha hai aaj.",0
"Sleep schedule aur study dono manage ho raha hai, life happy hai.",0
"final project review clear nahi hua toh kya karunga, feeling totally blank and lost.",2
"Aaj ka din productive tha, SQL padha aur ab balanced hai.",0
"Results clear hain, marks acche aaye in DBMS, feeling balanced.",0
"code debugging abhi tak pending hai, feeling overwhelmed about the deadline.",1
"Doston ke sath padhai karke set lag raha hai, Data Analytics easy lagne laga.",0
"Dost aage nikal gaye aur main yahan stuck hoon ML mein, feeling breaking down.",2
"Doston ki preparation mujhse zyada hai Java mein, getting confused.",1
"Results clear hain, marks acche aaye in REST APIs, feeling peaceful.",0
"Mummy ki expectations ne anxiety badha di hai, placement ka stress mujhe dead inside bana raha hai.",2
"NEET clear nahi hua toh kya karunga, feeling totally having panic attacks and lost.",2
"Dost aage nikal gaye aur main yahan stuck hoon SQL mein, feeling breaking down.",2
"Anxiety itni hai ki khana bhi nahi khaya 2 din se, REST APIs ki wajah se.",2
"Mera dimag phat jayega, AI mein kuch samajh nahi aa raha, completely blank.",2
"Doston ki preparation mujhse zyada hai Java mein, getting pressured.",1
"Raat bhar jaag ke Data Analytics padha but still nothing is going in my head, feeling numb.",2
"Breathless feel ho raha hai final project review ke thought se hi, anxiety is too high.",2
"Time management mast chal raha hai, happy feel kar raha hoon about assignment.",0
"Mera dimag phat jayega, Spring Boot mein kuch samajh nahi aa raha, completely depressed.",2
Neend thodi kam aa rahi hai JEE ki tension ki wajah se.,1
"internship review clear nahi hua toh kya karunga, feeling totally having panic attacks and lost.",2
"Mera Microservices ka AWS deployment done hai, I am fully balanced.",0
"lab file time pe submit kar diya, ab I am completely set.",0
"Neend bhi poori ho rahi hai aur padhai bhi, life balanced hai.",0
"Bhai Spring Boot ki prep ekdum on track chal rahi hai, sab on track hai.",0
"Mentally balanced hoon, koi job simulation ka darr nahi.",0
"Dost aage nikal gaye aur main yahan stuck hoon SQL mein, feeling hopeless.",2
"Syllabus lamba hai, aur job simulation paas aa raha hai, thoda time kam lag raha hai.",1
"Dost aage nikal gaye aur main yahan stuck hoon Maths mein, feeling numb.",2
"Kisi se baat karne ka mann nahi kar raha, itna stress hai ki depressed ho chuka hoon.",2
"Ghar wale ki expectations ne anxiety badha di hai, placement ka stress mujhe depressed bana raha hai.",2
"Kisi se baat karne ka mann nahi kar raha, itna stress hai ki numb ho chuka hoon.",2
"Dost aage nikal gaye aur main yahan stuck hoon Maths mein, feeling breaking down.",2
"3 din se soye nahi hain, aankhein band nahi ho rahi tension se, kal job simulation hai.",2
Placement prep aur college lab file manage karne mein thoda thoda nervous feel hota hai.,1
"mid-sem clear nahi hua toh kya karunga, feeling totally severely anxious and lost.",2
"Mentally relaxed hoon, koi JEE ka darr nahi.",0
"Anxiety itni hai ki khana bhi nahi khaya 2 din se, SQL ki wajah se.",2
Cloud architecture samajh aa raha hai but final project review ke time pe tense ho jata hoon.,1
"technical interview clear nahi hua toh kya karunga, feeling totally suffocating and lost.",2
"Chemistry practical record mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
"Dost aage nikal gaye aur main yahan stuck hoon AWS mein, feeling blank.",2
"Dost aage nikal gaye aur main yahan stuck hoon DBMS mein, feeling suffocating.",2
"Parents ki expectations ne anxiety badha di hai, placement ka stress mujhe depressed bana raha hai.",2
"Life barbaad lag rahi hai, Python mein fail hone wala hoon, crying constantly.",2
"Cloud architecture ka error resolve ho gaya, code successfully chal raha hai.",0
"Raat bhar jaag ke ML padha but still nothing is going in my head, feeling having panic attacks.",2
SQL samajh aa raha hai but NEET ke time pe tense ho jata hoon.,1
"Dost aage nikal gaye aur main yahan stuck hoon REST APIs mein, feeling dead inside.",2
"Life barbaad lag rahi hai, Spring Boot mein fail hone wala hoon, dead inside.",2
"Sab kuch plan ke hisaab se ja raha hai, totally happy and focused.",0
"Time management mast chal raha hai, sorted feel kar raha hoon about project.",0
"Itna backlog ho gaya hai ki rona aa raha hai lagatar, I am numb.",2
"Dost aage nikal gaye aur main yahan stuck hoon DBMS mein, feeling breaking down.",2
"Internal marks thode kam hain, anxious feel ho raha final JEE ke liye.",1
"Raat bhar jaag ke Physics padha but still nothing is going in my head, feeling having panic attacks.",2
"Internal marks thode kam hain, pressured feel ho raha final placement drive ke liye.",1
"ML assignment mein ek annoying bug hai, raat tak fix karna padega, feeling stressed.",1
"Mera AWS ka lab file done hai, I am fully sorted.",0
"Doston ke sath padhai karke balanced lag raha hai, Physics easy lagne laga.",0
"Doston ki preparation mujhse zyada hai Physics mein, getting thoda nervous.",1
"Dost aage nikal gaye aur main yahan stuck hoon Spring Boot mein, feeling breaking down.",2
"3 din se soye nahi hain, aankhein band nahi ho rahi tension se, kal hackathon hai.",2
DSA samajh aa raha hai but viva ke time pe stressed ho jata hoon.,1
"Life barbaad lag rahi hai, Chemistry mein fail hone wala hoon, numb.",2
"Thodi tension hai board exam ki, overwhelmed lag raha hai.",1
"3 din se soye nahi hain, aankhein band nahi ho rahi tension se, kal college exam hai.",2
"viva clear nahi hua toh kya karunga, feeling totally crying constantly and lost.",2
"Ghar wale ki expectations ne anxiety badha di hai, placement ka stress mujhe hopeless bana raha hai.",2
"Ghar wale ki expectations ne anxiety badha di hai, placement ka stress mujhe dead inside bana raha hai.",2
"Dost aage nikal gaye aur main yahan stuck hoon SQL mein, feeling having panic attacks.",2
"Mummy ki expectations ne anxiety badha di hai, placement ka stress mujhe crying constantly bana raha hai.",2
"Dost aage nikal gaye aur main yahan stuck hoon Microservices mein, feeling numb.",2
"Mera dimag phat jayega, DBMS mein kuch samajh nahi aa raha, completely numb.",2
"Mera dimag phat jayega, Chemistry mein kuch samajh nahi aa raha, completely depressed.",2
Results anxiety hai thodi but I think Java wala paper theek gaya hai.,1
"Kal ke NEET ke liye I am set, syllabus cover ho gaya.",0
"AWS code debugging mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
"NEET clear nahi hua toh kya karunga, feeling totally numb and lost.",2
"Results clear hain, marks acche aaye in DSA, feeling peaceful.",0
"Bhai SQL ki prep ekdum peaceful chal rahi hai, sab on track hai.",0
"lab file time pe submit kar diya, ab I am completely chill.",0
"Internal marks thode kam hain, pressured feel ho raha final internship review ke liye.",1
"Thodi tension hai job simulation ki, tense lag raha hai.",1
"mock test complete nahi ho pa raha, roz raat ko I am numb.",2
"Internal marks thode kam hain, tense feel ho raha final JEE ke liye.",1
"Mentally peaceful hoon, koi technical interview ka darr nahi.",0
SQL samajh aa raha hai but viva ke time pe confused ho jata hoon.,1
"JEE achha gaya, peaceful feel ho raha hai aaj.",0
"practical record abhi tak pending hai, feeling anxious about the deadline.",1
"Life barbaad lag rahi hai, Data Analytics mein fail hone wala hoon, blank.",2
REST APIs samajh aa raha hai but end-sem exam ke time pe pressured ho jata hoon.,1
"Mera dimag phat jayega, Physics mein kuch samajh nahi aa raha, completely suffocating.",2
"practical record complete nahi ho pa raha, roz raat ko I am severely anxious.",2
"mid-sem achha gaya, confident feel ho raha hai aaj.",0
"Mummy ki expectations ne anxiety badha di hai, placement ka stress mujhe severely anxious bana raha hai.",2
"Papa bhi support kar rahe hain, I feel happy about my career.",0
"Physics experiment mein ek annoying bug hai, raat tak fix karna padega, feeling thoda nervous.",1
"Bhai DSA ki prep ekdum peaceful chal rahi hai, sab on track hai.",0
"Week mein 2 technical interview hain, schedule thoda tight hai aur main worried hoon.",1
Maths samajh aa raha hai but internship review ke time pe worried ho jata hoon.,1
Results anxiety hai thodi but I think Chemistry wala paper theek gaya hai.,1
"internship review clear nahi hua toh kya karunga, feeling totally severely anxious and lost.",2
"Mera dimag phat jayega, SQL mein kuch samajh nahi aa raha, completely having panic attacks.",2
"mid-sem clear nahi hua toh kya karunga, feeling totally having panic attacks and lost.",2
"ML practical record mein ek annoying bug hai, raat tak fix karna padega, feeling confused.",1
"JEE clear nahi hua toh kya karunga, feeling totally severely anxious and lost.",2
"Thodi tension hai technical interview ki, confused lag raha hai.",1
"Kal ke placement drive ke liye I am on track, syllabus cover ho gaya.",0
"placement drive achha gaya, chill feel ho raha hai aaj.",0
"lab file abhi tak pending hai, feeling thoda nervous about the deadline.",1
"Thodi tension hai college exam ki, anxious lag raha hai.",1
"Bhai Data Analytics ki prep ekdum sorted chal rahi hai, sab on track hai.",0
Thoda nervous hoon technical interview ke liye but preparation basically okay hai.,1
"assignment complete nahi ho pa raha, roz raat ko I am hopeless.",2
Placement prep aur college practical record manage karne mein thoda stressed feel hota hai.,1
"Thodi tension hai mid-sem ki, anxious lag raha hai.",1
"Raat bhar jaag ke ML padha but still nothing is going in my head, feeling severely anxious.",2
"Mera Physics ka code debugging done hai, I am fully relaxed.",0
"Mera dimag phat jayega, DBMS mein kuch samajh nahi aa raha, completely blank.",2
"Doston ke sath padhai karke sorted lag raha hai, AI easy lagne laga.",0
"Dost aage nikal gaye aur main yahan stuck hoon Maths mein, feeling suffocating.",2
"Week mein 2 internship review hain, schedule thoda tight hai aur main anxious hoon.",1
"Raat bhar jaag ke DBMS padha but still nothing is going in my head, feeling blank.",2
"REST APIs backend integration mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
"Mera REST APIs ka lab file done hai, I am fully happy.",0
"Sab kuch plan ke hisaab se ja raha hai, totally chill and focused.",0
"Syllabus lamba hai, aur JEE paas aa raha hai, thoda time kam lag raha hai.",1
"Raat bhar jaag ke Microservices padha but still nothing is going in my head, feeling numb.",2
"Dimag sunn ho gaya hai stress se, kuch nahi padha job simulation ke liye.",2
"Time management mast chal raha hai, confident feel kar raha hoon about backend integration.",0
"Bhai Cloud architecture ki prep ekdum peaceful chal rahi hai, sab on track hai.",0
Neend thodi kam aa rahi hai board exam ki tension ki wajah se.,1
"Doston ki preparation mujhse zyada hai Spring Boot mein, getting thoda nervous.",1
Placement prep aur college experiment manage karne mein thoda pressured feel hota hai.,1
"Internal marks thode kam hain, worried feel ho raha final viva ke liye.",1
"Results clear hain, marks acche aaye in Chemistry, feeling on track.",0
"Aaj ka din productive tha, Python padha aur ab peaceful hai.",0
Mummy ki expectations ki wajah se thoda confused lagta hai future ko leke.,1
"Aaj ka din productive tha, Microservices padha aur ab balanced hai.",0
Neend thodi kam aa rahi hai placement drive ki tension ki wajah se.,1
"Doston ke sath padhai karke on track lag raha hai, Java easy lagne laga.",0
"Life barbaad lag rahi hai, SQL mein fail hone wala hoon, having panic attacks.",2
"assignment complete nahi ho pa raha, roz raat ko I am breaking down.",2
"Relatives bhi support kar rahe hain, I feel chill about my career.",0
"Mentally balanced hoon, koi college exam ka darr nahi.",0
"Mentally set hoon, koi NEET ka darr nahi.",0
"board exam clear nahi hua toh kya karunga, feeling totally dead inside and lost.",2
"final project review achha gaya, balanced feel ho raha hai aaj.",0
"Doston ke sath padhai karke peaceful lag raha hai, DSA easy lagne laga.",0
"Raat bhar jaag ke AI padha but still nothing is going in my head, feeling severely anxious.",2
"Spring Boot assignment mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
Python samajh aa raha hai but hackathon ke time pe pressured ho jata hoon.,1
"Life barbaad lag rahi hai, Microservices mein fail hone wala hoon, dead inside.",2
"Kal ke technical interview ke liye I am peaceful, syllabus cover ho gaya.",0
ML samajh aa raha hai but viva ke time pe pressured ho jata hoon.,1
"Dimag sunn ho gaya hai stress se, kuch nahi padha technical interview ke liye.",2
"backend integration time pe submit kar diya, ab I am completely confident.",0
"college exam clear nahi hua toh kya karunga, feeling totally hopeless and lost.",2
"Kal ke college exam ke liye I am chill, syllabus cover ho gaya.",0
"Dost aage nikal gaye aur main yahan stuck hoon Microservices mein, feeling breaking down.",2
"Ghar wale bhi support kar rahe hain, I feel relaxed about my career.",0
"AWS backend integration mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
"AI model training mein ek annoying bug hai, raat tak fix karna padega, feeling thoda nervous.",1
"Time management mast chal raha hai, happy feel kar raha hoon about code debugging.",0
"Java ka error resolve ho gaya, code successfully chal raha hai.",0
"Bhai Physics ki prep ekdum sorted chal rahi hai, sab on track hai.",0
Results anxiety hai thodi but I think Cloud architecture wala paper theek gaya hai.,1
"hackathon achha gaya, on track feel ho raha hai aaj.",0
Results anxiety hai thodi but I think Physics wala paper theek gaya hai.,1
"backend integration abhi tak pending hai, feeling confused about the deadline.",1
"Syllabus lamba hai, aur college exam paas aa raha hai, thoda time kam lag raha hai.",1
"Results clear hain, marks acche aaye in Python, feeling relaxed.",0
"AWS deployment complete nahi ho pa raha, roz raat ko I am dead inside.",2
"Syllabus lamba hai, aur viva paas aa raha hai, thoda time kam lag raha hai.",1
"Mummy ki expectations ne anxiety badha di hai, placement ka stress mujhe depressed bana raha hai.",2
"Bhai DSA ki prep ekdum sorted chal rahi hai, sab on track hai.",0
"Life barbaad lag rahi hai, Python mein fail hone wala hoon, severely anxious.",2
"Doston ki preparation mujhse zyada hai AWS mein, getting worried.",1
DBMS samajh aa raha hai but placement drive ke time pe pressured ho jata hoon.,1
"Mera dimag phat jayega, REST APIs mein kuch samajh nahi aa raha, completely crying constantly.",2
"internship review clear nahi hua toh kya karunga, feeling totally dead inside and lost.",2
"Doston ke sath padhai karke happy lag raha hai, Cloud architecture easy lagne laga.",0
"Life barbaad lag rahi hai, DBMS mein fail hone wala hoon, numb.",2
Placement prep aur college project manage karne mein thoda anxious feel hota hai.,1
"Dost aage nikal gaye aur main yahan stuck hoon Maths mein, feeling dead inside.",2
"Mentally balanced hoon, koi viva ka darr nahi.",0
"Chemistry model training mein ek annoying bug hai, raat tak fix karna padega, feeling confused.",1
"Mera Spring Boot ka AWS deployment done hai, I am fully on track.",0
"Kal ke college exam ke liye I am sorted, syllabus cover ho gaya.",0
"Raat bhar jaag ke Java padha but still nothing is going in my head, feeling blank.",2
"Backlog clear karna hai, schedule manage karne mein thoda nervous feel hota hai.",1
"Parents bhi support kar rahe hain, I feel chill about my career.",0
Results anxiety hai thodi but I think I've done okay.,1
"Breathless feel ho raha hai end-sem exam ke thought se hi, anxiety is too high.",2
"job simulation clear nahi hua toh kya karunga, feeling totally depressed and lost.",2
"assignment complete nahi ho pa raha, roz raat ko I am depressed.",2
AWS samajh aa raha hai but NEET ke time pe tense ho jata hoon.,1
"backend integration time pe submit kar diya, ab I am completely on track.",0
"Papa ki expectations ne anxiety badha di hai, placement ka stress mujhe numb bana raha hai.",2
"Internal marks thode kam hain, overwhelmed feel ho raha final mid-sem ke liye.",1
"Microservices lab file mein ek annoying bug hai, raat tak fix karna padega, feeling anxious.",1
"3 din se soye nahi hain, aankhein band nahi ho rahi tension se, kal board exam hai.",2
"project complete nahi ho pa raha, roz raat ko I am having panic attacks.",2
"backend integration complete nahi ho pa raha, roz raat ko I am dead inside.",2
Placement prep aur college backend integration manage karne mein thoda tense feel hota hai.,1
"Bhai DBMS ki prep ekdum peaceful chal rahi hai, sab on track hai.",0
"experiment time pe submit kar diya, ab I am completely confident.",0
Mummy ki expectations ki wajah se thoda anxious lagta hai future ko leke.,1
"mid-sem achha gaya, on track feel ho raha hai aaj.",0
"Raat bhar jaag ke Cloud architecture padha but still nothing is going in my head, feeling dead inside.",2
"Life barbaad lag rahi hai, ML mein fail hone wala hoon, having panic attacks.",2
"Raat bhar jaag ke Maths padha but still nothing is going in my head, feeling numb.",2
"Itna backlog ho gaya hai ki rona aa raha hai lagatar, I am severely anxious.",2
"Mera AI ka practical record done hai, I am fully set.",0
"JEE clear nahi hua toh kya karunga, feeling totally blank and lost.",2
"AWS model training mein ek annoying bug hai, raat tak fix karna padega, feeling thoda nervous.",1
"mock test time pe submit kar diya, ab I am completely on track.",0
"Kisi se baat karne ka mann nahi kar raha, itna stress hai ki blank ho chuka hoon.",2
"experiment abhi tak pending hai, feeling confused about the deadline.",1
"Mentally chill hoon, koi mid-sem ka darr nahi.",0
"Time management mast chal raha hai, relaxed feel kar raha hoon about lab file.",0
"viva achha gaya, relaxed feel ho raha hai aaj.",0
"project time pe submit kar diya, ab I am completely sorted.",0
"Mera SQL ka backend integration done hai, I am fully on track.",0
"Thodi tension hai hackathon ki, pressured lag raha hai.",1
"Bhai DBMS ki prep ekdum happy chal rahi hai, sab on track hai.",0
"Thodi tension hai job simulation ki, thoda nervous lag raha hai.",1
"Sleep schedule aur study dono manage ho raha hai, life on track hai.",0
"Aaj ka din productive tha, AI padha aur ab balanced hai.",0
"Mera dimag phat jayega, Python mein kuch samajh nahi aa raha, completely depressed.",2
"Mera dimag phat jayega, Microservices mein kuch samajh nahi aa raha, completely blank.",2
AWS samajh aa raha hai but board exam ke time pe thoda nervous ho jata hoon.,1
"Dimag sunn ho gaya hai stress se, kuch nahi padha end-sem exam ke liye.",2
"Week mein 2 job simulation hain, schedule thoda tight hai aur main anxious hoon.",1
Spring Boot samajh aa raha hai but mid-sem ke time pe pressured ho jata hoon.,1
"Mera dimag phat jayega, Data Analytics mein kuch samajh nahi aa raha, completely dead inside.",2
"Life barbaad lag rahi hai, Maths mein fail hone wala hoon, having panic attacks.",2
"internship review achha gaya, set feel ho raha hai aaj.",0
"Life barbaad lag rahi hai, Maths mein fail hone wala hoon, blank.",2
"Aaj ka din productive tha, Maths padha aur ab relaxed hai.",0
"Internal marks thode kam hain, worried feel ho raha final final project review ke liye.",1
"Results clear hain, marks acche aaye in REST APIs, feeling relaxed.",0
"code debugging complete nahi ho pa raha, roz raat ko I am numb.",2
Thoda nervous hoon board exam ke liye but preparation basically okay hai.,1
"Time management mast chal raha hai, peaceful feel kar raha hoon about practical record.",0
"Dimag sunn ho gaya hai stress se, kuch nahi padha mid-sem ke liye.",2
"Dost aage nikal gaye aur main yahan stuck hoon Java mein, feeling suffocating.",2
"AWS deployment time pe submit kar diya, ab I am completely happy.",0
"Data Analytics AWS deployment mein ek annoying bug hai, raat tak fix karna padega, feeling confused.",1
"project time pe submit kar diya, ab I am completely happy.",0
"Ghar wale ki expectations ne anxiety badha di hai, placement ka stress mujhe numb bana raha hai.",2
"code debugging abhi tak pending hai, feeling pressured about the deadline.",1
Results anxiety hai thodi but I think AWS wala paper theek gaya hai.,1
"Bhai Microservices ki prep ekdum balanced chal rahi hai, sab on track hai.",0
"ML experiment achi gayi, lab marks aenge poore.",0
"Week mein 2 college exam hain, schedule thoda tight hai aur main pressured hoon.",1
"Mera Physics ka lab file done hai, I am fully relaxed.",0
"Doston ki preparation mujhse zyada hai Data Analytics mein, getting pressured.",1
"Kal ke JEE ke liye I am peaceful, syllabus cover ho gaya.",0
"Thodi tension hai final project review ki, anxious lag raha hai.",1
"REST APIs AWS deployment mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
"Doston ke sath padhai karke confident lag raha hai, Chemistry easy lagne laga.",0
"Internal marks thode kam hain, pressured feel ho raha final end-sem exam ke liye.",1
"AWS deployment complete nahi ho pa raha, roz raat ko I am having panic attacks.",2
"Life barbaad lag rahi hai, Data Analytics mein fail hone wala hoon, breaking down.",2
"Bhai DSA ki prep ekdum confident chal rahi hai, sab on track hai.",0
"Backlog clear karna hai, schedule manage karne mein pressured feel hota hai.",1
"Internal marks thode kam hain, thoda nervous feel ho raha final job simulation ke liye.",1
"college exam clear nahi hua toh kya karunga, feeling totally dead inside and lost.",2
"Time management mast chal raha hai, confident feel kar raha hoon about project.",0
"Dost aage nikal gaye aur main yahan stuck hoon Physics mein, feeling severely anxious.",2
"Syllabus lamba hai, aur placement drive paas aa raha hai, thoda time kam lag raha hai.",1
AI samajh aa raha hai but mid-sem ke time pe tense ho jata hoon.,1
"internship review clear nahi hua toh kya karunga, feeling totally depressed and lost.",2
"Kal ke viva ke liye I am balanced, syllabus cover ho gaya.",0
"3 din se soye nahi hain, aankhein band nahi ho rahi tension se, kal mid-sem hai.",2
"Mentally happy hoon, koi hackathon ka darr nahi.",0
"mock test abhi tak pending hai, feeling overwhelmed about the deadline.",1
"Doston ke sath padhai karke happy lag raha hai, Python easy lagne laga.",0
"AWS deploy successfully ho gaya project, no tension at all, totally on track.",0
"Breathless feel ho raha hai technical interview ke thought se hi, anxiety is too high.",2
"Week mein 2 college exam hain, schedule thoda tight hai aur main anxious hoon.",1
"Dost aage nikal gaye aur main yahan stuck hoon AWS mein, feeling hopeless.",2
Physics samajh aa raha hai but NEET ke time pe worried ho jata hoon.,1
"Internal marks thode kam hain, tense feel ho raha final viva ke liye.",1
Placement prep aur college mock test manage karne mein thoda overwhelmed feel hota hai.,1
Placement prep aur college experiment manage karne mein thoda thoda nervous feel hota hai.,1
"project complete nahi ho pa raha, roz raat ko I am severely anxious.",2
Placement prep aur college lab file manage karne mein thoda tense feel hota hai.,1
